bird_observation_id,record_id,count,date,time,latitude,longitude,hemisphere,activity,speed,direction,cloud_cover,precipitation,wind_speed_class,wind_direction,air_temperature,pressure,sea_state_class,sea_surface_temperature,depth,observer,census_method,season
33863,69005012,1,1969-08-24,10:30:00,-39.7,171.733,E,"steaming, sailing",10.5,187,partially cloudy,none,2,90,NA,NA,3,NA,NA,J. Jenkins,full,winter
33864,69005012,1,1969-08-24,10:30:00,-39.7,171.733,E,"steaming, sailing",10.5,187,partially cloudy,none,2,90,NA,NA,3,NA,NA,J. Jenkins,full,winter
33865,69005013,2,1969-08-24,12:00:00,-39.983,171.717,E,"steaming, sailing",10.5,187,clear,none,0,NA,12.9,NA,3,12.9,NA,J. Jenkins,full,winter
33866,69005013,1,1969-08-24,12:00:00,-39.983,171.717,E,"steaming, sailing",10.5,187,clear,none,0,NA,12.9,NA,3,12.9,NA,J. Jenkins,full,winter
33867,69005013,3,1969-08-24,12:00:00,-39.983,171.717,E,"steaming, sailing",10.5,187,clear,none,0,NA,12.9,NA,3,12.9,NA,J. Jenkins,full,winter
33868,69005014,1,1969-08-24,15:30:00,-40.633,171.7,E,"steaming, sailing",11,194,partially cloudy,none,0,NA,12.3,NA,3,12.9,NA,J. Jenkins,full,winter
33869,69005014,1,1969-08-24,15:30:00,-40.633,171.7,E,"steaming, sailing",11,194,partially cloudy,none,0,NA,12.3,NA,3,12.9,NA,J. Jenkins,full,winter
33870,69005014,3,1969-08-24,15:30:00,-40.633,171.7,E,"steaming, sailing",11,194,partially cloudy,none,0,NA,12.3,NA,3,12.9,NA,J. Jenkins,full,winter
33871,69005015,1,1969-08-24,16:00:00,-40,171,E,"steaming, sailing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,winter
33872,69005015,2,1969-08-24,16:00:00,-40,171,E,"steaming, sailing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,winter
33873,69005016,1,1969-08-24,16:45:00,-40,171,E,"steaming, sailing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,winter
33874,69005016,1,1969-08-24,16:45:00,-40,171,E,"steaming, sailing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,winter
33875,69005016,1,1969-08-24,16:45:00,-40,171,E,"steaming, sailing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,winter
33876,69005016,1,1969-08-24,16:45:00,-40,171,E,"steaming, sailing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,winter
33877,69005016,3,1969-08-24,16:45:00,-40,171,E,"steaming, sailing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,winter
33878,69005017,1,1969-08-24,18:00:00,-40,171,E,"steaming, sailing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,winter
33879,69005017,1,1969-08-24,18:00:00,-40,171,E,"steaming, sailing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,winter
33880,69005017,3,1969-08-24,18:00:00,-40,171,E,"steaming, sailing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,winter
33881,69006001,1,1969-08-26,08:30:00,-40,172,E,"steaming, sailing",11,51,NA,NA,6,225,11.2,NA,5,13.4,NA,J. Jenkins,full,winter
33882,69006001,3,1969-08-26,08:30:00,-40,172,E,"steaming, sailing",11,51,NA,NA,6,225,11.2,NA,5,13.4,NA,J. Jenkins,full,winter
33883,69006001,4,1969-08-26,08:30:00,-40,172,E,"steaming, sailing",11,51,NA,NA,6,225,11.2,NA,5,13.4,NA,J. Jenkins,full,winter
33884,69006001,4,1969-08-26,08:30:00,-40,172,E,"steaming, sailing",11,51,NA,NA,6,225,11.2,NA,5,13.4,NA,J. Jenkins,full,winter
33885,69006001,300,1969-08-26,08:30:00,-40,172,E,"steaming, sailing",11,51,NA,NA,6,225,11.2,NA,5,13.4,NA,J. Jenkins,full,winter
33886,69006001,3,1969-08-26,08:30:00,-40,172,E,"steaming, sailing",11,51,NA,NA,6,225,11.2,NA,5,13.4,NA,J. Jenkins,full,winter
33887,69006001,44,1969-08-26,08:30:00,-40,172,E,"steaming, sailing",11,51,NA,NA,6,225,11.2,NA,5,13.4,NA,J. Jenkins,full,winter
33888,69006001,6,1969-08-26,08:30:00,-40,172,E,"steaming, sailing",11,51,NA,NA,6,225,11.2,NA,5,13.4,NA,J. Jenkins,full,winter
33889,69006002,6,1969-08-26,09:30:00,-40,172,E,"steaming, sailing",NA,NA,NA,NA,6,225,NA,NA,5,NA,NA,J. Jenkins,full,winter
33890,69006002,4,1969-08-26,09:30:00,-40,172,E,"steaming, sailing",NA,NA,NA,NA,6,225,NA,NA,5,NA,NA,J. Jenkins,full,winter
33891,69006002,20,1969-08-26,09:30:00,-40,172,E,"steaming, sailing",NA,NA,NA,NA,6,225,NA,NA,5,NA,NA,J. Jenkins,full,winter
33892,69006002,50,1969-08-26,09:30:00,-40,172,E,"steaming, sailing",NA,NA,NA,NA,6,225,NA,NA,5,NA,NA,J. Jenkins,full,winter
33893,69006002,12,1969-08-26,09:30:00,-40,172,E,"steaming, sailing",NA,NA,NA,NA,6,225,NA,NA,5,NA,NA,J. Jenkins,full,winter
33894,69006002,2,1969-08-26,09:30:00,-40,172,E,"steaming, sailing",NA,NA,NA,NA,6,225,NA,NA,5,NA,NA,J. Jenkins,full,winter
33895,69006002,1,1969-08-26,09:30:00,-40,172,E,"steaming, sailing",NA,NA,NA,NA,6,225,NA,NA,5,NA,NA,J. Jenkins,full,winter
33896,69006002,28,1969-08-26,09:30:00,-40,172,E,"steaming, sailing",NA,NA,NA,NA,6,225,NA,NA,5,NA,NA,J. Jenkins,full,winter
33897,69006002,2,1969-08-26,09:30:00,-40,172,E,"steaming, sailing",NA,NA,NA,NA,6,225,NA,NA,5,NA,NA,J. Jenkins,full,winter
33898,69006003,1,1969-08-26,11:00:00,-40,172,E,"steaming, sailing",10.5,82,NA,NA,2,180,NA,NA,3,NA,NA,J. Jenkins,full,winter
33899,69006003,4,1969-08-26,11:00:00,-40,172,E,"steaming, sailing",10.5,82,NA,NA,2,180,NA,NA,3,NA,NA,J. Jenkins,full,winter
33900,69006003,12,1969-08-26,11:00:00,-40,172,E,"steaming, sailing",10.5,82,NA,NA,2,180,NA,NA,3,NA,NA,J. Jenkins,full,winter
33901,69006003,2,1969-08-26,11:00:00,-40,172,E,"steaming, sailing",10.5,82,NA,NA,2,180,NA,NA,3,NA,NA,J. Jenkins,full,winter
33902,69006003,8,1969-08-26,11:00:00,-40,172,E,"steaming, sailing",10.5,82,NA,NA,2,180,NA,NA,3,NA,NA,J. Jenkins,full,winter
33903,69006003,17,1969-08-26,11:00:00,-40,172,E,"steaming, sailing",10.5,82,NA,NA,2,180,NA,NA,3,NA,NA,J. Jenkins,full,winter
33904,69006003,3,1969-08-26,11:00:00,-40,172,E,"steaming, sailing",10.5,82,NA,NA,2,180,NA,NA,3,NA,NA,J. Jenkins,full,winter
33905,69006003,1,1969-08-26,11:00:00,-40,172,E,"steaming, sailing",10.5,82,NA,NA,2,180,NA,NA,3,NA,NA,J. Jenkins,full,winter
33906,69006004,3,1969-08-26,12:30:00,-40,173,E,"steaming, sailing",NA,NA,clear,none,1,NA,14.6,NA,1,11.8,NA,J. Jenkins,full,winter
33907,69006004,4,1969-08-26,12:30:00,-40,173,E,"steaming, sailing",NA,NA,clear,none,1,NA,14.6,NA,1,11.8,NA,J. Jenkins,full,winter
33908,69006004,6,1969-08-26,12:30:00,-40,173,E,"steaming, sailing",NA,NA,clear,none,1,NA,14.6,NA,1,11.8,NA,J. Jenkins,full,winter
33909,69006004,30,1969-08-26,12:30:00,-40,173,E,"steaming, sailing",NA,NA,clear,none,1,NA,14.6,NA,1,11.8,NA,J. Jenkins,full,winter
33910,69006004,7,1969-08-26,12:30:00,-40,173,E,"steaming, sailing",NA,NA,clear,none,1,NA,14.6,NA,1,11.8,NA,J. Jenkins,full,winter
33911,69006004,14,1969-08-26,12:30:00,-40,173,E,"steaming, sailing",NA,NA,clear,none,1,NA,14.6,NA,1,11.8,NA,J. Jenkins,full,winter
33912,69006004,6,1969-08-26,12:30:00,-40,173,E,"steaming, sailing",NA,NA,clear,none,1,NA,14.6,NA,1,11.8,NA,J. Jenkins,full,winter
33913,69006004,5,1969-08-26,12:30:00,-40,173,E,"steaming, sailing",NA,NA,clear,none,1,NA,14.6,NA,1,11.8,NA,J. Jenkins,full,winter
33914,69006005,1,1969-08-26,15:30:00,-40,174,E,"steaming, sailing",11,143,clear,none,3,315,15.7,NA,3,11.8,NA,J. Jenkins,full,winter
33915,69006005,4,1969-08-26,15:30:00,-40,174,E,"steaming, sailing",11,143,clear,none,3,315,15.7,NA,3,11.8,NA,J. Jenkins,full,winter
33916,69006005,7,1969-08-26,15:30:00,-40,174,E,"steaming, sailing",11,143,clear,none,3,315,15.7,NA,3,11.8,NA,J. Jenkins,full,winter
33917,69006005,4,1969-08-26,15:30:00,-40,174,E,"steaming, sailing",11,143,clear,none,3,315,15.7,NA,3,11.8,NA,J. Jenkins,full,winter
33918,69006005,50,1969-08-26,15:30:00,-40,174,E,"steaming, sailing",11,143,clear,none,3,315,15.7,NA,3,11.8,NA,J. Jenkins,full,winter
33919,69006005,2,1969-08-26,15:30:00,-40,174,E,"steaming, sailing",11,143,clear,none,3,315,15.7,NA,3,11.8,NA,J. Jenkins,full,winter
33920,69006005,3,1969-08-26,15:30:00,-40,174,E,"steaming, sailing",11,143,clear,none,3,315,15.7,NA,3,11.8,NA,J. Jenkins,full,winter
33921,69006005,7,1969-08-26,15:30:00,-40,174,E,"steaming, sailing",11,143,clear,none,3,315,15.7,NA,3,11.8,NA,J. Jenkins,full,winter
33922,69006005,5,1969-08-26,15:30:00,-40,174,E,"steaming, sailing",11,143,clear,none,3,315,15.7,NA,3,11.8,NA,J. Jenkins,full,winter
33923,69006005,6,1969-08-26,15:30:00,-40,174,E,"steaming, sailing",11,143,clear,none,3,315,15.7,NA,3,11.8,NA,J. Jenkins,full,winter
33924,69006006,3,1969-08-26,16:45:00,-40,174,E,"steaming, sailing",NA,NA,clear,none,3,315,NA,NA,3,NA,NA,J. Jenkins,full,winter
33925,69006006,5,1969-08-26,16:45:00,-40,174,E,"steaming, sailing",NA,NA,clear,none,3,315,NA,NA,3,NA,NA,J. Jenkins,full,winter
33926,69006006,2,1969-08-26,16:45:00,-40,174,E,"steaming, sailing",NA,NA,clear,none,3,315,NA,NA,3,NA,NA,J. Jenkins,full,winter
33927,69006006,500,1969-08-26,16:45:00,-40,174,E,"steaming, sailing",NA,NA,clear,none,3,315,NA,NA,3,NA,NA,J. Jenkins,full,winter
33928,69006006,1,1969-08-26,16:45:00,-40,174,E,"steaming, sailing",NA,NA,clear,none,3,315,NA,NA,3,NA,NA,J. Jenkins,full,winter
33929,69006006,1,1969-08-26,16:45:00,-40,174,E,"steaming, sailing",NA,NA,clear,none,3,315,NA,NA,3,NA,NA,J. Jenkins,full,winter
33930,69006006,27,1969-08-26,16:45:00,-40,174,E,"steaming, sailing",NA,NA,clear,none,3,315,NA,NA,3,NA,NA,J. Jenkins,full,winter
33931,69006006,3,1969-08-26,16:45:00,-40,174,E,"steaming, sailing",NA,NA,clear,none,3,315,NA,NA,3,NA,NA,J. Jenkins,full,winter
33932,69006006,6,1969-08-26,16:45:00,-40,174,E,"steaming, sailing",NA,NA,clear,none,3,315,NA,NA,3,NA,NA,J. Jenkins,full,winter
33933,69006007,1,1969-08-26,18:00:00,-41,174,E,"steaming, sailing",NA,NA,clear,none,4,315,15.7,NA,4,11.8,NA,J. Jenkins,full,winter
33934,69006007,1,1969-08-26,18:00:00,-41,174,E,"steaming, sailing",NA,NA,clear,none,4,315,15.7,NA,4,11.8,NA,J. Jenkins,full,winter
33935,69006007,1,1969-08-26,18:00:00,-41,174,E,"steaming, sailing",NA,NA,clear,none,4,315,15.7,NA,4,11.8,NA,J. Jenkins,full,winter
33936,69006007,8,1969-08-26,18:00:00,-41,174,E,"steaming, sailing",NA,NA,clear,none,4,315,15.7,NA,4,11.8,NA,J. Jenkins,full,winter
33937,69006007,6,1969-08-26,18:00:00,-41,174,E,"steaming, sailing",NA,NA,clear,none,4,315,15.7,NA,4,11.8,NA,J. Jenkins,full,winter
33938,69006007,1,1969-08-26,18:00:00,-41,174,E,"steaming, sailing",NA,NA,clear,none,4,315,15.7,NA,4,11.8,NA,J. Jenkins,full,winter
33939,69006007,12,1969-08-26,18:00:00,-41,174,E,"steaming, sailing",NA,NA,clear,none,4,315,15.7,NA,4,11.8,NA,J. Jenkins,full,winter
33940,69006007,3,1969-08-26,18:00:00,-41,174,E,"steaming, sailing",NA,NA,clear,none,4,315,15.7,NA,4,11.8,NA,J. Jenkins,full,winter
33941,69007001,1,1969-09-02,08:00:00,-34,173,E,"steaming, sailing",10,303,NA,NA,3,180,12.3,NA,3,15.7,NA,J. Jenkins,full,spring
33942,69007001,2,1969-09-02,08:00:00,-34,173,E,"steaming, sailing",10,303,NA,NA,3,180,12.3,NA,3,15.7,NA,J. Jenkins,full,spring
33943,69007001,9,1969-09-02,08:00:00,-34,173,E,"steaming, sailing",10,303,NA,NA,3,180,12.3,NA,3,15.7,NA,J. Jenkins,full,spring
33944,69007001,9,1969-09-02,08:00:00,-34,173,E,"steaming, sailing",10,303,NA,NA,3,180,12.3,NA,3,15.7,NA,J. Jenkins,full,spring
33945,69007001,2,1969-09-02,08:00:00,-34,173,E,"steaming, sailing",10,303,NA,NA,3,180,12.3,NA,3,15.7,NA,J. Jenkins,full,spring
33946,69007001,3,1969-09-02,08:00:00,-34,173,E,"steaming, sailing",10,303,NA,NA,3,180,12.3,NA,3,15.7,NA,J. Jenkins,full,spring
33947,69007001,3,1969-09-02,08:00:00,-34,173,E,"steaming, sailing",10,303,NA,NA,3,180,12.3,NA,3,15.7,NA,J. Jenkins,full,spring
33948,69007002,1,1969-09-02,10:00:00,-34.65,173.65,E,"steaming, sailing",10,303,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
33949,69007002,3,1969-09-02,10:00:00,-34.65,173.65,E,"steaming, sailing",10,303,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
33950,69007002,3,1969-09-02,10:00:00,-34.65,173.65,E,"steaming, sailing",10,303,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
33951,69007002,1,1969-09-02,10:00:00,-34.65,173.65,E,"steaming, sailing",10,303,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
33952,69007002,7,1969-09-02,10:00:00,-34.65,173.65,E,"steaming, sailing",10,303,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
33953,69007002,1,1969-09-02,10:00:00,-34.65,173.65,E,"steaming, sailing",10,303,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
33954,69007002,2,1969-09-02,10:00:00,-34.65,173.65,E,"steaming, sailing",10,303,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
33955,69007002,2,1969-09-02,10:00:00,-34.65,173.65,E,"steaming, sailing",10,303,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
33956,69007003,1,1969-09-02,12:30:00,-34,173,E,"steaming, sailing",NA,303,NA,NA,2,180,17.9,NA,3,15.7,NA,J. Jenkins,full,spring
33957,69007003,1,1969-09-02,12:30:00,-34,173,E,"steaming, sailing",NA,303,NA,NA,2,180,17.9,NA,3,15.7,NA,J. Jenkins,full,spring
33958,69007003,1,1969-09-02,12:30:00,-34,173,E,"steaming, sailing",NA,303,NA,NA,2,180,17.9,NA,3,15.7,NA,J. Jenkins,full,spring
33959,69007003,4,1969-09-02,12:30:00,-34,173,E,"steaming, sailing",NA,303,NA,NA,2,180,17.9,NA,3,15.7,NA,J. Jenkins,full,spring
33960,69007003,600,1969-09-02,12:30:00,-34,173,E,"steaming, sailing",NA,303,NA,NA,2,180,17.9,NA,3,15.7,NA,J. Jenkins,full,spring
33961,69007003,1,1969-09-02,12:30:00,-34,173,E,"steaming, sailing",NA,303,NA,NA,2,180,17.9,NA,3,15.7,NA,J. Jenkins,full,spring
33962,69007003,380,1969-09-02,12:30:00,-34,173,E,"steaming, sailing",NA,303,NA,NA,2,180,17.9,NA,3,15.7,NA,J. Jenkins,full,spring
33963,69007003,50,1969-09-02,12:30:00,-34,173,E,"steaming, sailing",NA,303,NA,NA,2,180,17.9,NA,3,15.7,NA,J. Jenkins,full,spring
33964,69007003,1,1969-09-02,12:30:00,-34,173,E,"steaming, sailing",NA,303,NA,NA,2,180,17.9,NA,3,15.7,NA,J. Jenkins,full,spring
33965,69007003,15,1969-09-02,12:30:00,-34,173,E,"steaming, sailing",NA,303,NA,NA,2,180,17.9,NA,3,15.7,NA,J. Jenkins,full,spring
